species_id,names,bwg_name,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode,taxon_level,taxon_name,taxon_number,AS1,AS2,AS3,AS4,BS1,BS2,BS3,BS4,BS5,DM1,DM2,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FG1,FG2,FG3,FG4,FG5,FG6,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RF1,RF2,RF3,RF4,LO1,LO2,LO3,LO4,LO5,LO6,LO7,RM1,RM2,RM3,RM4,RM5,MD1,MD2,MD3,MD4,MD5,MD6,MD7,MD8,CP1,CP2,CP3,BF1,BF2,BF3,BF4
7481,Toxorhynchites sp3,Diptera.605,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,NA,NA,engulfer,predator,aquatic,macro,NA,genus,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
7486,Toxorhynchites purpureus,Diptera.606,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,NA,NA,engulfer,predator,aquatic,macro,NA,genus,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
7491,Toxorhynchites trichopygus,Diptera.607,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,NA,NA,engulfer,predator,aquatic,macro,NA,genus,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
7496,Toxorhynchites sp.,Diptera.608,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,NA,NA,engulfer,predator,aquatic,macro,NA,genus,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
7501,Wyeomyia splendida,Diptera.609,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA,genus,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
7506,Wyeomyia sp 1,Diptera.610,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA,genus,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
7511,Wyeomyia forattinii,Diptera.611,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA,genus,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
7516,Wyeomyia spp_Petitsaut,Diptera.612,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA,genus,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
7521,Culex spp_PetitSaut,Diptera.613,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA,genus,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
7526,Culex sp4,Diptera.614,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA,genus,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
7531,Ceratopogoninae,Diptera.615,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,subfamily,Ceratopogoninae,10,3,3,3,0,1,2,2,0,0,0,3,2,1,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,1,2,0,0,2,2,2,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
7536,Forcipomyinae sp1,Diptera.616,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,subfamily,Forcipomyiinae,10,3,3,3,0,0,3,2,0,0,0,3,3,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,1,2,0,0,2,2,1,0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,0,3,0
7541,Forcipomyinae sp2,Diptera.617,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,subfamily,Forcipomyiinae,10,3,3,3,0,0,3,2,0,0,0,3,3,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,1,2,0,0,2,2,1,0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,0,3,0
7546,Chironomini,Diptera.618,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,NA,NA,NA,gatherer,prey,aquatic,macro,NA,tribe,Chironomini,11,3,3,3,0,0,0,3,1,0,3,1,3,3,1,3,1,0,0,0,1,0,1,3,0,0,0,0,0,2,3,1,0,0,1,0,1,2,0,0,0,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
7551,Orthocladiinae,Diptera.619,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,subfamily,Orthocladiinae,10,3,3,3,0,0,1,3,0,0,3,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,0,1,2,0,0,0,3,1,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,3,1,0,0,0,3,0
7556,Tanypodinae,Diptera.620,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA,subfamily,Tanypodinae,10,3,3,3,0,0,1,3,0,0,3,1,1,1,0,1,0,0,1,3,1,0,0,0,3,3,0,0,0,3,1,1,0,0,1,0,1,2,0,0,2,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
7561,Cecidomyiidae sp1,Diptera.621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Cecidomyiidae,NA,NA,NA,NA,NA,piercer,predator,NA,macro,NA,family,Cecidomyiidae,9,1,3,1,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7566,Limoniinae,Diptera.622,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,subfamily,Limoniinae,10,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
7571,Scirtes sp.,Coleoptera.70,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA,family,Scirtidae,9,3,3,0,0,0,0,2,3,0,0,3,3,3,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,3,1,0,0,3,0,1,0,1,0,3,3,0,0,0,3,0,0,3,0,0,0,1,3,0,3,0,0
7581,Toxorhynchites sp2,Diptera.623,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,NA,NA,engulfer,predator,aquatic,macro,NA,genus,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
7586,Syrphidae,Diptera.624,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
7591,Dolichopodidae,Diptera.625,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Dolichopodidae,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA,family,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
7596,Bezzia,Diptera.626,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA,genus,Bezzia,12,3,3,3,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,2,2,0,0,3,2,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,3,0
7601,Telmatoscopus sp1,Diptera.627,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Telmatoscopus,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Telmatoscopus,12,3,3,3,0,0,0,0,3,0,1,3,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,0
7606,Telmatoscopus sp2,Diptera.628,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Telmatoscopus,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Telmatoscopus,12,3,3,3,0,0,0,0,3,0,1,3,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,0
7611,Telmatoscopus sp3,Diptera.629,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Telmatoscopus,NA,NA,gatherer,prey,aquatic,macro,NA,genus,Telmatoscopus,12,3,3,3,0,0,0,0,3,0,1,3,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,0
7616,Tanytarsinii,Diptera.630,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,NA,NA,NA,gatherer,prey,aquatic,macro,NA,tribe,Tanytarsini,11,3,3,3,0,0,2,2,0,0,3,1,3,3,1,3,0,1,0,0,1,0,1,3,0,0,0,1,0,3,0,0,0,1,1,0,1,2,0,0,0,3,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0
7621,Oligochaeta_Nourages,Oligochaeta.32,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,NA,NA,NA,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,subclass,Oligochaeta,6,3,3,0,3,1,0,1,1,1,3,0,1,2,1,2,0,0,0,0,3,0,1,0,0,0,0,2,1,1,0,0,0,3,0,3,0,1,0,0,2,1,1,1,0,3,2,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,0,3,0
7626,Limoniinae_Nourages,Diptera.631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA,subfamily,Limoniinae,10,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
7631,Cecidomyiidae1,Diptera.632,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Cecidomyiidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Cecidomyiidae,9,1,3,1,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7636,Cecidomyiidae2,Diptera.633,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Cecidomyiidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Cecidomyiidae,9,1,3,1,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7641,Cecidomyiidae3,Diptera.634,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Cecidomyiidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Cecidomyiidae,9,1,3,1,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7646,Dolichopodidae_Nourages,Diptera.635,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Dolichopodidae,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA,family,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
7651,Brachycera1,Diptera.636,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,subord,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
7656,Brachycera2,Diptera.637,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,subord,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
7661,Brachycera3,Diptera.638,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,subord,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
7666,Brachycera4,Diptera.639,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,subord,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
7671,Tabanidae_Nourages,Diptera.640,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA,family,Tabanidae,9,3,3,3,0,0,0,0,1,3,0,3,0,1,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,1,3,0,1,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,2,0,0,3,0
7676,Syrphidae_Nourages,Diptera.641,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Syrphidae,9,1,3,2,0,0,1,1,2,3,0,3,3,2,2,2,0,2,0,1,2,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,2,3,0,0,0,1,2
7681,Chironomidae1,Diptera.642,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7686,Chironomidae2,Diptera.643,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7691,Chironomidae3,Diptera.644,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7696,Chironomidae4,Diptera.645,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7701,Chironomidae5,Diptera.646,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7706,Chironomidae6,Diptera.647,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7711,Chironomidae7,Diptera.648,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA,family,Chironomidae,9,3,3,3,0,0,1,2,1,0,3,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,2,2,1,0,1,1,0,1,2,0,0,1,3,1,1,2,3,1,0,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,3,0
7716,Pupa_Diptera1,Diptera.649,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,ord,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
7721,Pupa_Diptera2,Diptera.650,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,ord,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
7726,Pupa_Diptera3,Diptera.651,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,ord,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
7731,Pupa_Diptera4,Diptera.652,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,ord,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
7736,Pupa_Diptera5,Diptera.653,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,ord,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
7741,Pupa_Diptera6,Diptera.654,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA,ord,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
7746,Anophelinae_Nourages,Diptera.655,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Anophelinae,NA,NA,NA,NA,filter.feeder,prey,aquatic,macro,NA,subfamily,Anophelinae,10,3,3,3,0,0,3,0,0,0,2,3,3,1,0,3,0,0,0,0,1,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,3,0,0,0,3,0
7751,Toxorynchites_Nourages,Diptera.656,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,NA,NA,engulfer,predator,aquatic,macro,NA,genus,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
